Num,GameID,DateTime,PlayerNum
755,218620,2020-06-11 0:00,57094
756,218620,2020-06-12 0:00,56857
757,218620,2020-06-13 0:00,53606
758,218620,2020-06-14 0:00,50355
759,218620,2020-06-15 0:00,41779
760,218620,2020-06-16 0:00,42238
761,218620,2020-06-17 0:00,41223
762,218620,2020-06-18 0:00,43427
763,218620,2020-06-19 0:00,43916
764,218620,2020-06-20 0:00,42662
765,218620,2020-06-21 0:00,42786
766,218620,2020-06-22 0:00,28359
767,218620,2020-06-23 0:00,37626
768,218620,2020-06-24 0:00,40096
769,218620,2020-06-25 0:00,39953
770,218620,2020-06-26 0:00,39038
771,218620,2020-06-27 0:00,27440
772,218620,2020-06-28 0:00,29294
773,218620,2020-06-29 0:00,29008
774,218620,2020-06-30 0:00,33469
775,218620,2020-07-01 0:00,39508
776,218620,2020-07-02 0:00,42264
777,218620,2020-07-03 0:00,42394
778,218620,2020-07-04 0:00,41227
779,218620,2020-07-05 0:00,43020
780,218620,2020-07-06 0:00,42832
781,218620,2020-07-07 0:00,39613
782,218620,2020-07-08 0:00,50374
783,218620,2020-07-09 0:00,44374
784,218620,2020-07-10 0:00,46549
785,218620,2020-07-11 0:00,46151
786,218620,2020-07-12 0:00,48533
787,218620,2020-07-13 0:00,43129
788,218620,2020-07-14 0:00,39593
789,218620,2020-07-15 0:00,39393
790,218620,2020-07-16 0:00,38476
791,218620,2020-07-17 0:00,34601
792,218620,2020-07-18 0:00,37187
793,218620,2020-07-19 0:00,37971
794,218620,2020-07-20 0:00,37590
795,218620,2020-07-21 0:00,39605
796,218620,2020-07-22 0:00,40922
797,218620,2020-07-23 0:00,41207
798,218620,2020-07-24 0:00,35911
799,218620,2020-07-25 0:00,33111
800,218620,2020-07-26 0:00,35043
801,218620,2020-07-27 0:00,38066
802,218620,2020-07-28 0:00,35909
803,218620,2020-07-29 0:00,34546
804,218620,2020-07-30 0:00,40946
805,218620,2020-07-31 0:00,43961
806,218620,2020-08-01 0:00,42862
807,218620,2020-08-02 0:00,41780
808,218620,2020-08-03 0:00,40428
809,218620,2020-08-04 0:00,37085
810,218620,2020-08-05 0:00,33791
811,218620,2020-08-06 0:00,33430
812,218620,2020-08-07 0:00,37489
813,218620,2020-08-08 0:00,40153
814,218620,2020-08-09 0:00,39598
815,218620,2020-08-10 0:00,40726
816,218620,2020-08-11 0:00,40202
817,218620,2020-08-12 0:00,41240
818,218620,2020-08-13 0:00,45700
819,218620,2020-08-14 0:00,47000
820,218620,2020-08-15 0:00,46316
821,218620,2020-08-16 0:00,46043
822,218620,2020-08-17 0:00,46303
823,218620,2020-08-18 0:00,42825
824,218620,2020-08-19 0:00,39965
825,218620,2020-08-20 0:00,40548
826,218620,2020-08-21 0:00,39723
827,218620,2020-08-22 0:00,38864
828,218620,2020-08-23 0:00,31363
829,218620,2020-08-24 0:00,41382
830,218620,2020-08-25 0:00,40541
831,218620,2020-08-26 0:00,43884
832,218620,2020-08-27 0:00,44195
833,218620,2020-08-28 0:00,44150
834,218620,2020-08-29 0:00,43075
835,218620,2020-08-30 0:00,44345
836,218620,2020-08-31 0:00,43452
837,218620,2020-09-01 0:00,46312
838,218620,2020-09-02 0:00,42091
839,218620,2020-09-03 0:00,38424
840,218620,2020-09-04 0:00,37865
841,218620,2020-09-05 0:00,39999
842,218620,2020-09-06 0:00,39813
843,218620,2020-09-07 0:00,37973
844,218620,2020-09-08 0:00,37320
845,218620,2020-09-09 0:00,31017
846,218620,2020-09-10 0:00,31211
847,218620,2020-09-11 0:00,37162
848,218620,2020-09-12 0:00,36815
849,218620,2020-09-13 0:00,36726
850,218620,2020-09-14 0:00,36591
851,218620,2020-09-15 0:00,36336
852,218620,2020-09-16 0:00,27897
853,218620,2020-09-17 0:00,32115
854,218620,2020-09-18 0:00,36960
855,218620,2020-09-19 0:00,34030
856,218620,2020-09-20 0:00,36950
857,218620,2020-09-21 0:00,39031
858,218620,2020-09-22 0:00,40734
859,218620,2020-09-23 0:00,34007
860,218620,2020-09-24 0:00,37398
861,218620,2020-09-25 0:00,41139
862,218620,2020-09-26 0:00,37460
863,218620,2020-09-27 0:00,37234
864,218620,2020-09-28 0:00,33744
865,218620,2020-09-29 0:00,32802
866,218620,2020-09-30 0:00,30108
867,218620,2020-10-01 0:00,31753
868,218620,2020-10-02 0:00,29474
869,218620,2020-10-03 0:00,43960
870,218620,2020-10-04 0:00,48153
871,218620,2020-10-05 0:00,48830
872,218620,2020-10-06 0:00,49389
873,218620,2020-10-07 0:00,34695
874,218620,2020-10-08 0:00,44122
875,218620,2020-10-09 0:00,45813
876,218620,2020-10-10 0:00,45779
877,218620,2020-10-11 0:00,47656
878,218620,2020-10-12 0:00,31345
879,218620,2020-10-13 0:00,32325
880,218620,2020-10-14 0:00,42643
881,218620,2020-10-15 0:00,41755
882,218620,2020-10-16 0:00,44812
883,218620,2020-10-17 0:00,49184
884,218620,2020-10-18 0:00,52845
885,218620,2020-10-19 0:00,47857
886,218620,2020-10-20 0:00,44135
887,218620,2020-10-21 0:00,44788
888,218620,2020-10-22 0:00,49732
889,218620,2020-10-23 0:00,44232
890,218620,2020-10-24 0:00,47984
891,218620,2020-10-25 0:00,52964
892,218620,2020-10-26 0:00,49232
893,218620,2020-10-27 0:00,54123
894,218620,2020-10-28 0:00,45897
895,218620,2020-10-29 0:00,52379
896,218620,2020-10-30 0:00,47386
897,218620,2020-10-31 0:00,48746
898,218620,2020-11-01 0:00,51806
899,218620,2020-11-02 0:00,31365
900,218620,2020-11-03 0:00,52866
901,218620,2020-11-04 0:00,50891
902,218620,2020-11-05 0:00,45899
903,218620,2020-11-06 0:00,53935
904,218620,2020-11-07 0:00,51787
905,218620,2020-11-08 0:00,50986
906,218620,2020-11-09 0:00,53339
907,218620,2020-11-10 0:00,47544
908,218620,2020-11-11 0:00,48127
909,218620,2020-11-12 0:00,48180
910,218620,2020-11-13 0:00,54449
911,218620,2020-11-14 0:00,55769
912,218620,2020-11-15 0:00,55918
913,218620,2020-11-16 0:00,56366
914,218620,2020-11-17 0:00,56880
915,218620,2020-11-18 0:00,47378
916,218620,2020-11-19 0:00,48194
917,218620,2020-11-20 0:00,45925
918,218620,2020-11-21 0:00,46515
919,218620,2020-11-22 0:00,54223
920,218620,2020-11-23 0:00,47626
921,218620,2020-11-24 0:00,50181
922,218620,2020-11-25 0:00,44875
923,218620,2020-11-26 0:00,51298
924,218620,2020-11-27 0:00,50480
925,218620,2020-11-28 0:00,55847
926,218620,2020-11-29 0:00,57837
927,218620,2020-11-30 0:00,42333
928,218620,2020-12-01 0:00,43173
929,218620,2020-12-02 0:00,30320
930,218620,2020-12-03 0:00,40599
931,227300,2020-06-01 0:00,34130
932,227300,2020-06-02 0:00,33191
933,227300,2020-06-03 0:00,32319
934,227300,2020-06-04 0:00,36927
935,227300,2020-06-05 0:00,36236
936,227300,2020-06-06 0:00,36239
937,227300,2020-06-07 0:00,37706
938,227300,2020-06-08 0:00,32590
939,227300,2020-06-09 0:00,31223
940,227300,2020-06-10 0:00,30119
941,227300,2020-06-11 0:00,31530
942,227300,2020-06-12 0:00,27872
943,227300,2020-06-13 0:00,28890
944,227300,2020-06-14 0:00,31731
945,227300,2020-06-15 0:00,27100
946,227300,2020-06-16 0:00,26520
947,227300,2020-06-17 0:00,30712
948,227300,2020-06-18 0:00,30820
949,227300,2020-06-19 0:00,29996
950,227300,2020-06-20 0:00,31308
951,227300,2020-06-21 0:00,32887
952,227300,2020-06-22 0:00,29391
953,227300,2020-06-23 0:00,27913
954,227300,2020-06-24 0:00,27335
955,227300,2020-06-25 0:00,25422
956,227300,2020-06-26 0:00,28719
957,227300,2020-06-27 0:00,32497
958,227300,2020-06-28 0:00,37381
959,227300,2020-06-29 0:00,34004
960,227300,2020-06-30 0:00,32884
961,227300,2020-07-01 0:00,32119
962,227300,2020-07-02 0:00,31883
963,227300,2020-07-03 0:00,31780
964,227300,2020-07-04 0:00,32416
965,227300,2020-07-05 0:00,34623
966,227300,2020-07-06 0:00,31827
967,227300,2020-07-07 0:00,32023
968,227300,2020-07-08 0:00,32974
969,227300,2020-07-09 0:00,31795
970,227300,2020-07-10 0:00,29986
971,227300,2020-07-11 0:00,30903
972,227300,2020-07-12 0:00,31679
973,227300,2020-07-13 0:00,28638
974,227300,2020-07-14 0:00,28907
975,227300,2020-07-15 0:00,28169
976,227300,2020-07-16 0:00,27888
977,227300,2020-07-17 0:00,29176
978,227300,2020-07-18 0:00,30617
979,227300,2020-07-19 0:00,33178
980,227300,2020-07-20 0:00,31512
981,227300,2020-07-21 0:00,29276
982,227300,2020-07-22 0:00,29335
983,227300,2020-07-23 0:00,28835
984,227300,2020-07-24 0:00,28356
985,227300,2020-07-25 0:00,30435
986,227300,2020-07-26 0:00,33607
987,227300,2020-07-27 0:00,29353
988,227300,2020-07-28 0:00,27283
989,227300,2020-07-29 0:00,26349
990,227300,2020-07-30 0:00,25281
991,227300,2020-07-31 0:00,23491
992,227300,2020-08-01 0:00,25347
993,227300,2020-08-02 0:00,28528
994,227300,2020-08-03 0:00,26546
995,227300,2020-08-04 0:00,25953
996,227300,2020-08-05 0:00,24503
997,227300,2020-08-06 0:00,23282
998,227300,2020-08-07 0:00,22329
999,227300,2020-08-08 0:00,24303
1000,227300,2020-08-09 0:00,25944
1001,227300,2020-08-10 0:00,23135
1002,227300,2020-08-11 0:00,22970
1003,227300,2020-08-12 0:00,22258
1004,227300,2020-08-13 0:00,22392
1005,227300,2020-08-14 0:00,22600
1006,227300,2020-08-15 0:00,25342
1007,227300,2020-08-16 0:00,27086
1008,227300,2020-08-17 0:00,24799
1009,227300,2020-08-18 0:00,26518
1010,227300,2020-08-19 0:00,27338
1011,227300,2020-08-20 0:00,27484
1012,227300,2020-08-21 0:00,27138
1013,227300,2020-08-22 0:00,30436
1014,227300,2020-08-23 0:00,34063
1015,227300,2020-08-24 0:00,30005
1016,227300,2020-08-25 0:00,28517
1017,227300,2020-08-26 0:00,28249
1018,227300,2020-08-27 0:00,27969
1019,227300,2020-08-28 0:00,27087
1020,227300,2020-08-29 0:00,28849
1021,227300,2020-08-30 0:00,31736
1022,227300,2020-08-31 0:00,27219
1023,227300,2020-09-01 0:00,26663
1024,227300,2020-09-02 0:00,25652
1025,227300,2020-09-03 0:00,25524
1026,227300,2020-09-04 0:00,25562
1027,227300,2020-09-05 0:00,27600
1028,227300,2020-09-06 0:00,29644
1029,227300,2020-09-07 0:00,27440
1030,227300,2020-09-08 0:00,25972
1031,227300,2020-09-09 0:00,25116
1032,227300,2020-09-10 0:00,25041
1033,227300,2020-09-11 0:00,25964
1034,227300,2020-09-12 0:00,26722
1035,227300,2020-09-13 0:00,30105
1036,227300,2020-09-14 0:00,26765
1037,227300,2020-09-15 0:00,25853
1038,227300,2020-09-16 0:00,26129
1039,227300,2020-09-17 0:00,25156
1040,227300,2020-09-18 0:00,27394
1041,227300,2020-09-19 0:00,29492
1042,227300,2020-09-20 0:00,30187
1043,227300,2020-09-21 0:00,26653
1044,227300,2020-09-22 0:00,26433
1045,227300,2020-09-23 0:00,26266
1046,227300,2020-09-24 0:00,25391
1047,227300,2020-09-25 0:00,27495
1048,227300,2020-09-26 0:00,30053
1049,227300,2020-09-27 0:00,31698
1050,227300,2020-09-28 0:00,26547
1051,227300,2020-09-29 0:00,26305
1052,227300,2020-09-30 0:00,25845
1053,227300,2020-10-01 0:00,25701
1054,227300,2020-10-02 0:00,27378
1055,227300,2020-10-03 0:00,29757
1056,227300,2020-10-04 0:00,31385
1057,227300,2020-10-05 0:00,26859
1058,227300,2020-10-06 0:00,29970
1059,227300,2020-10-07 0:00,30971
1060,227300,2020-10-08 0:00,32273
1061,227300,2020-10-09 0:00,33903
1062,227300,2020-10-10 0:00,37695
1063,227300,2020-10-11 0:00,42591
1064,227300,2020-10-12 0:00,37143
1065,227300,2020-10-13 0:00,34324
1066,227300,2020-10-14 0:00,32209
1067,227300,2020-10-15 0:00,31758
1068,227300,2020-10-16 0:00,33383
1069,227300,2020-10-17 0:00,36100
1070,227300,2020-10-18 0:00,37853
1071,227300,2020-10-19 0:00,31491
1072,227300,2020-10-20 0:00,31167
1073,227300,2020-10-21 0:00,30664
1074,227300,2020-10-22 0:00,29852
1075,227300,2020-10-23 0:00,32534
1076,227300,2020-10-24 0:00,35123
1077,227300,2020-10-25 0:00,35613
1078,227300,2020-10-26 0:00,30867
1079,227300,2020-10-27 0:00,32913
1080,227300,2020-10-28 0:00,34449
1081,227300,2020-10-29 0:00,34828
1082,227300,2020-10-30 0:00,36163
1083,227300,2020-10-31 0:00,40017
1084,227300,2020-11-01 0:00,42807
1085,227300,2020-11-02 0:00,38981
1086,227300,2020-11-03 0:00,35063
1087,227300,2020-11-04 0:00,34573
1088,227300,2020-11-05 0:00,33374
1089,227300,2020-11-06 0:00,34691
1090,227300,2020-11-07 0:00,37572
1091,227300,2020-11-08 0:00,37831
1092,227300,2020-11-09 0:00,32364
1093,227300,2020-11-10 0:00,32051
1094,227300,2020-11-11 0:00,32611
1095,227300,2020-11-12 0:00,30379
1096,227300,2020-11-13 0:00,31689
1097,227300,2020-11-14 0:00,34642
1098,227300,2020-11-15 0:00,35928
1099,227300,2020-11-16 0:00,30196
1100,227300,2020-11-17 0:00,29979
1101,227300,2020-11-18 0:00,29910
1102,227300,2020-11-19 0:00,29637
1103,227300,2020-11-20 0:00,31010
1104,227300,2020-11-21 0:00,34873
1105,227300,2020-11-22 0:00,36512
1106,227300,2020-11-23 0:00,29457
1107,227300,2020-11-24 0:00,31291
1108,227300,2020-11-25 0:00,31169
1109,227300,2020-11-26 0:00,35127
1110,227300,2020-11-27 0:00,38630
1111,227300,2020-11-28 0:00,43705
1112,227300,2020-11-29 0:00,44958
1113,227300,2020-11-30 0:00,40166
1114,227300,2020-12-01 0:00,41567
1115,227300,2020-12-02 0:00,38395
1116,227300,2020-12-03 0:00,36809
1117,252490,2020-06-01 0:00,62404
1118,252490,2020-06-02 0:00,54687
1119,252490,2020-06-03 0:00,49053
1120,252490,2020-06-04 0:00,93643
1121,252490,2020-06-05 0:00,88946
1122,252490,2020-06-06 0:00,83490
1123,252490,2020-06-07 0:00,79173
1124,252490,2020-06-08 0:00,77030
1125,252490,2020-06-09 0:00,71788
1126,252490,2020-06-10 0:00,67143
1127,252490,2020-06-11 0:00,74566
1128,252490,2020-06-12 0:00,70144
1129,252490,2020-06-13 0:00,67586
1130,252490,2020-06-14 0:00,65831
1131,252490,2020-06-15 0:00,64635
1132,252490,2020-06-16 0:00,59399
1133,252490,2020-06-17 0:00,57111
1134,252490,2020-06-18 0:00,69914
1135,252490,2020-06-19 0:00,66652
1136,252490,2020-06-20 0:00,64968
1137,252490,2020-06-21 0:00,63942
1138,252490,2020-06-22 0:00,65825
1139,252490,2020-06-23 0:00,60904
1140,252490,2020-06-24 0:00,54944
1141,252490,2020-06-25 0:00,63246
1142,252490,2020-06-26 0:00,64449
1143,252490,2020-06-27 0:00,64123
1144,252490,2020-06-28 0:00,64074
1145,252490,2020-06-29 0:00,66096
1146,252490,2020-06-30 0:00,58245
1147,252490,2020-07-01 0:00,53539
1148,252490,2020-07-02 0:00,98333
1149,252490,2020-07-03 0:00,94026
1150,252490,2020-07-04 0:00,85620
1151,252490,2020-07-05 0:00,86917
1152,252490,2020-07-06 0:00,84342
1153,252490,2020-07-07 0:00,80816
1154,252490,2020-07-08 0:00,76362
1155,252490,2020-07-09 0:00,80543
1156,252490,2020-07-10 0:00,83623
1157,252490,2020-07-11 0:00,79957
1158,252490,2020-07-12 0:00,79702
1159,252490,2020-07-13 0:00,79439
1160,252490,2020-07-14 0:00,74651
1161,252490,2020-07-15 0:00,69119
1162,252490,2020-07-16 0:00,82847
1163,252490,2020-07-17 0:00,79685
1164,252490,2020-07-18 0:00,75613
1165,252490,2020-07-19 0:00,75992
1166,252490,2020-07-20 0:00,77454
1167,252490,2020-07-21 0:00,72548
1168,252490,2020-07-22 0:00,68051
1169,252490,2020-07-23 0:00,77968
1170,252490,2020-07-24 0:00,73918
1171,252490,2020-07-25 0:00,71599
1172,252490,2020-07-26 0:00,70392
1173,252490,2020-07-27 0:00,70519
1174,252490,2020-07-28 0:00,66122
1175,252490,2020-07-29 0:00,60304
1176,252490,2020-07-30 0:00,74173
1177,252490,2020-07-31 0:00,69081
1178,252490,2020-08-01 0:00,66661
1179,252490,2020-08-02 0:00,66844
1180,252490,2020-08-03 0:00,66571
1181,252490,2020-08-04 0:00,59343
1182,252490,2020-08-05 0:00,50588
1183,252490,2020-08-06 0:00,89220
1184,252490,2020-08-07 0:00,82798
1185,252490,2020-08-08 0:00,78873
1186,252490,2020-08-09 0:00,78886
1187,252490,2020-08-10 0:00,76503
1188,252490,2020-08-11 0:00,72239
1189,252490,2020-08-12 0:00,68072
1190,252490,2020-08-13 0:00,76168
1191,252490,2020-08-14 0:00,74313
1192,252490,2020-08-15 0:00,71599
1193,252490,2020-08-16 0:00,70228
1194,252490,2020-08-17 0:00,68647
1195,252490,2020-08-18 0:00,63393
1196,252490,2020-08-19 0:00,59800
1197,252490,2020-08-20 0:00,71224
1198,252490,2020-08-21 0:00,72203
1199,252490,2020-08-22 0:00,71164
1200,252490,2020-08-23 0:00,69669
1201,252490,2020-08-24 0:00,69453
1202,252490,2020-08-25 0:00,65963
1203,252490,2020-08-26 0:00,61864
1204,252490,2020-08-27 0:00,68319
1205,252490,2020-08-28 0:00,67762
1206,252490,2020-08-29 0:00,66196
1207,252490,2020-08-30 0:00,62848
1208,252490,2020-08-31 0:00,56813
1209,252490,2020-09-01 0:00,50833
1210,252490,2020-09-02 0:00,46832
1211,252490,2020-09-03 0:00,74798
1212,252490,2020-09-04 0:00,76612
1213,252490,2020-09-05 0:00,75880
1214,252490,2020-09-06 0:00,72787
1215,252490,2020-09-07 0:00,74118
1216,252490,2020-09-08 0:00,62940
1217,252490,2020-09-09 0:00,60913
1218,252490,2020-09-10 0:00,64715
1219,252490,2020-09-11 0:00,69020
1220,252490,2020-09-12 0:00,70939
1221,252490,2020-09-13 0:00,67018
1222,252490,2020-09-14 0:00,60332
1223,252490,2020-09-15 0:00,56524
1224,252490,2020-09-16 0:00,53939
1225,252490,2020-09-17 0:00,64304
1226,252490,2020-09-18 0:00,72223
1227,252490,2020-09-19 0:00,74559
1228,252490,2020-09-20 0:00,68058
1229,252490,2020-09-21 0:00,61441
1230,252490,2020-09-22 0:00,57543
1231,252490,2020-09-23 0:00,54164
1232,252490,2020-09-24 0:00,58687
1233,252490,2020-09-25 0:00,62972
1234,252490,2020-09-26 0:00,65296
1235,252490,2020-09-27 0:00,60137
1236,252490,2020-09-28 0:00,54276
1237,252490,2020-09-29 0:00,48849
1238,252490,2020-09-30 0:00,44226
1239,252490,2020-10-01 0:00,75818
1240,252490,2020-10-02 0:00,78931
1241,252490,2020-10-03 0:00,80535
1242,252490,2020-10-04 0:00,74870
1243,252490,2020-10-05 0:00,65572
1244,252490,2020-10-06 0:00,62289
1245,252490,2020-10-07 0:00,58650
1246,252490,2020-10-08 0:00,65093
1247,252490,2020-10-09 0:00,70055
1248,252490,2020-10-10 0:00,71757
1249,252490,2020-10-11 0:00,67074
1250,252490,2020-10-12 0:00,64832
1251,252490,2020-10-13 0:00,57821
1252,252490,2020-10-14 0:00,53904
1253,252490,2020-10-15 0:00,63406
1254,252490,2020-10-16 0:00,69310
1255,252490,2020-10-17 0:00,70217
1256,252490,2020-10-18 0:00,66167
1257,252490,2020-10-19 0:00,61521
1258,252490,2020-10-20 0:00,57625
1259,252490,2020-10-21 0:00,55680
1260,252490,2020-10-22 0:00,62574
1261,252490,2020-10-23 0:00,70085
1262,252490,2020-10-24 0:00,71271
1263,252490,2020-10-25 0:00,69214
1264,252490,2020-10-26 0:00,64222
1265,252490,2020-10-27 0:00,65650
1266,252490,2020-10-28 0:00,61869
1267,252490,2020-10-29 0:00,73250
1268,252490,2020-10-30 0:00,77461
1269,252490,2020-10-31 0:00,77913
1270,252490,2020-11-01 0:00,75999
1271,252490,2020-11-02 0:00,69898
1272,252490,2020-11-03 0:00,65545
1273,252490,2020-11-04 0:00,54474
1274,252490,2020-11-05 0:00,95668
1275,252490,2020-11-06 0:00,101133
1276,252490,2020-11-07 0:00,101674
1277,252490,2020-11-08 0:00,90976
1278,252490,2020-11-09 0:00,80113
1279,252490,2020-11-10 0:00,74963
1280,252490,2020-11-11 0:00,71544
1281,252490,2020-11-12 0:00,73758
1282,252490,2020-11-13 0:00,81274
1283,252490,2020-11-14 0:00,83905
1284,252490,2020-11-15 0:00,77382
1285,252490,2020-11-16 0:00,69039
1286,252490,2020-11-17 0:00,65347
1287,252490,2020-11-18 0:00,62829
1288,252490,2020-11-19 0:00,75837
1289,252490,2020-11-20 0:00,82835
1290,252490,2020-11-21 0:00,85441
1291,252490,2020-11-22 0:00,76935
1292,252490,2020-11-23 0:00,69768
1293,252490,2020-11-24 0:00,64590
1294,252490,2020-11-25 0:00,61264
1295,252490,2020-11-26 0:00,67803
1296,252490,2020-11-27 0:00,76501
1297,252490,2020-11-28 0:00,78601
1298,252490,2020-11-29 0:00,70884
1299,252490,2020-11-30 0:00,64426
1300,252490,2020-12-01 0:00,59427
1301,252490,2020-12-02 0:00,50926
1302,252490,2020-12-03 0:00,96194
1303,252950,2020-06-01 0:00,69353
1304,252950,2020-06-02 0:00,63867
1305,252950,2020-06-03 0:00,67156
1306,252950,2020-06-04 0:00,69241
1307,252950,2020-06-05 0:00,67897
1308,252950,2020-06-06 0:00,66523
1309,252950,2020-06-07 0:00,69320
1310,252950,2020-06-08 0:00,68110
1311,252950,2020-06-09 0:00,67330
1312,252950,2020-06-10 0:00,67116
1313,252950,2020-06-11 0:00,68899
1314,252950,2020-06-12 0:00,66432
1315,252950,2020-06-13 0:00,63063
1316,252950,2020-06-14 0:00,68702
1317,252950,2020-06-15 0:00,68189
1318,252950,2020-06-16 0:00,59305
1319,252950,2020-06-17 0:00,62046
1320,252950,2020-06-18 0:00,65402
1321,252950,2020-06-19 0:00,62035
1322,252950,2020-06-20 0:00,60666
1323,252950,2020-06-21 0:00,64908
1324,252950,2020-06-22 0:00,66182
1325,252950,2020-06-23 0:00,63809
1326,252950,2020-06-24 0:00,64123
1327,252950,2020-06-25 0:00,62655
1328,252950,2020-06-26 0:00,62805
1329,252950,2020-06-27 0:00,60796
1330,252950,2020-06-28 0:00,65787
1331,252950,2020-06-29 0:00,66928
1332,252950,2020-06-30 0:00,73205
1333,252950,2020-07-01 0:00,71974
1334,252950,2020-07-02 0:00,69753
1335,252950,2020-07-03 0:00,68720
1336,252950,2020-07-04 0:00,62393
1337,252950,2020-07-05 0:00,69514
1338,252950,2020-07-06 0:00,70687
1339,252950,2020-07-07 0:00,68829
1340,252950,2020-07-08 0:00,69423
1341,252950,2020-07-09 0:00,67405
1342,252950,2020-07-10 0:00,67483
1343,252950,2020-07-11 0:00,64816
1344,252950,2020-07-12 0:00,70240
1345,252950,2020-07-13 0:00,64275
1346,252950,2020-07-14 0:00,63513
1347,252950,2020-07-15 0:00,63053
1348,252950,2020-07-16 0:00,63394
1349,252950,2020-07-17 0:00,62224
1350,252950,2020-07-18 0:00,59878
1351,252950,2020-07-19 0:00,65839
1352,252950,2020-07-20 0:00,65376
1353,252950,2020-07-21 0:00,68432
1354,252950,2020-07-22 0:00,64849
1355,252950,2020-07-23 0:00,65994
1356,252950,2020-07-24 0:00,64315
1357,252950,2020-07-25 0:00,62628
1358,252950,2020-07-26 0:00,68289
1359,252950,2020-07-27 0:00,68391
1360,252950,2020-07-28 0:00,66462
1361,252950,2020-07-29 0:00,65339
1362,252950,2020-07-30 0:00,65055
1363,252950,2020-07-31 0:00,61553
1364,252950,2020-08-01 0:00,62161
1365,252950,2020-08-02 0:00,69086
1366,252950,2020-08-03 0:00,68532
1367,252950,2020-08-04 0:00,65922
1368,252950,2020-08-05 0:00,63324
1369,252950,2020-08-06 0:00,61388
1370,252950,2020-08-07 0:00,60487
1371,252950,2020-08-08 0:00,58362
1372,252950,2020-08-09 0:00,64161
1373,252950,2020-08-10 0:00,62511
1374,252950,2020-08-11 0:00,61793
1375,252950,2020-08-12 0:00,60417
1376,252950,2020-08-13 0:00,60844
1377,252950,2020-08-14 0:00,62085
1378,252950,2020-08-15 0:00,61122
1379,252950,2020-08-16 0:00,66532
1380,252950,2020-08-17 0:00,64811
1381,252950,2020-08-18 0:00,61010
1382,252950,2020-08-19 0:00,60304
1383,252950,2020-08-20 0:00,62878
1384,252950,2020-08-21 0:00,63007
1385,252950,2020-08-22 0:00,63920
1386,252950,2020-08-23 0:00,61326
1387,252950,2020-08-24 0:00,67261
1388,252950,2020-08-25 0:00,67971
1389,252950,2020-08-26 0:00,66689
1390,252950,2020-08-27 0:00,65626
1391,252950,2020-08-28 0:00,67545
1392,252950,2020-08-29 0:00,66607
1393,252950,2020-08-30 0:00,70357
1394,252950,2020-08-31 0:00,68030
1395,252950,2020-09-01 0:00,66291
1396,252950,2020-09-02 0:00,68500
1397,252950,2020-09-03 0:00,66239
1398,252950,2020-09-04 0:00,67929
1399,252950,2020-09-05 0:00,65765
1400,252950,2020-09-06 0:00,68692
1401,252950,2020-09-07 0:00,73810
1402,252950,2020-09-08 0:00,66779
1403,252950,2020-09-09 0:00,67764
1404,252950,2020-09-10 0:00,67568
1405,252950,2020-09-11 0:00,69482
1406,252950,2020-09-12 0:00,68764
1407,252950,2020-09-13 0:00,68823
1408,252950,2020-09-14 0:00,69398
1409,252950,2020-09-15 0:00,69636
1410,252950,2020-09-16 0:00,87478
1411,252950,2020-09-17 0:00,84650
1412,252950,2020-09-18 0:00,86777
1413,252950,2020-09-19 0:00,78383
1414,252950,2020-09-20 0:00,79020
1415,252950,2020-09-21 0:00,78812
1416,252950,2020-09-22 0:00,81147
1417,252950,2020-09-23 0:00,132747
1418,252950,2020-09-24 0:00,129860
1419,252950,2020-09-25 0:00,136062
1420,252950,2020-09-26 0:00,133084
1421,252950,2020-09-27 0:00,147632
1422,252950,2020-09-28 0:00,136783
1423,252950,2020-09-29 0:00,133266
1424,252950,2020-09-30 0:00,125630
1425,252950,2020-10-01 0:00,120519
1426,252950,2020-10-02 0:00,128595
1427,252950,2020-10-03 0:00,126241
1428,252950,2020-10-04 0:00,123590
1429,252950,2020-10-05 0:00,119817
1430,252950,2020-10-06 0:00,116390
1431,252950,2020-10-07 0:00,118793
1432,252950,2020-10-08 0:00,118033
1433,252950,2020-10-09 0:00,125082
1434,252950,2020-10-10 0:00,121924
1435,252950,2020-10-11 0:00,120400
1436,252950,2020-10-12 0:00,123158
1437,252950,2020-10-13 0:00,115189
1438,252950,2020-10-14 0:00,119488
1439,252950,2020-10-15 0:00,116040
1440,252950,2020-10-16 0:00,129788
1441,252950,2020-10-17 0:00,124499
1442,252950,2020-10-18 0:00,130287
1443,252950,2020-10-19 0:00,120857
1444,252950,2020-10-20 0:00,132273
1445,252950,2020-10-21 0:00,127335
1446,252950,2020-10-22 0:00,128288
1447,252950,2020-10-23 0:00,141040
1448,252950,2020-10-24 0:00,132134
1449,252950,2020-10-25 0:00,132766
1450,252950,2020-10-26 0:00,131875
1451,252950,2020-10-27 0:00,127374
1452,252950,2020-10-28 0:00,130270
1453,252950,2020-10-29 0:00,129720
1454,252950,2020-10-30 0:00,132552
1455,252950,2020-10-31 0:00,122272
1456,252950,2020-11-01 0:00,120954
1457,252950,2020-11-02 0:00,121428
1458,252950,2020-11-03 0:00,117473
1459,252950,2020-11-04 0:00,118309
1460,252950,2020-11-05 0:00,118955
1461,252950,2020-11-06 0:00,126812
1462,252950,2020-11-07 0:00,128577
1463,252950,2020-11-08 0:00,119888
1464,252950,2020-11-09 0:00,117303
1465,252950,2020-11-10 0:00,117364
